80	290
80	176
80	164
80	297
80	223
80	240
80	255
80	168
80	224
80	290
80	480
80	195
80	272
80	174
80	148
80	106
80	93
80	112
80	102
80	100
80	240
80	298
80	256
80	262
80	200
80	108
80	101
80	108
80	319
80	396
80	197
80	339
80	122
80	93
80	109
80	179
80	256
80	232
80	264
80	207
80	98
80	168
80	219
80	739
80	259
80	117
80	122
80	101
80	104
80	105
80	116
80	135
80	469
80	119
80	108
80	95
80	8156
80	168
80	122
80	829
80	117
80	149
80	117
80	192
80	130
80	98
80	670
80	136
80	94
80	101
80	113
80	89
80	100
80	220
80	251
80	128
80	95
80	96
80	106
80	96
80	99
80	100
80	171
80	99
80	234
80	120
80	95
80	101
80	108
80	104
80	123
80	102
80	102
80	103
80	97
80	147
80	120
80	108
80	123
80	114
80	99
80	88
80	96
16	364
64	466
96	404
16	135
8	200
32	139
11	283
11	503
20	600
11	355
12	216
11	551
832	1242
1536	944
7992	535
32	439
32	193
320	995
32	200
640	534
32	177
48	258
96	362
1280	978
64	318
192	316
128	290
384	382
2560	322
256	355
768	399
5120	299
512	348
1536	270
10240	379
1024	451
3072	255
20480	856
2048	240
6144	262
40960	760
4096	222
12288	1373
81920	783
8192	486
24576	831
163840	868
16384	646
49152	312
327680	8854
32768	418
98304	254
655360	2999
65536	212
196608	400
32	968
32	186
55960	3323
32	265
32	126
32	123
32	114
32	112
32	8671
64	8585
80	1420
15984	1400
80	745
80	1062
8016	1268
8000	605
7992	274
16	573
8	246
32	420
832	633
80	564
15984	985
80	348
8008	804
16	359
8	519
32	1293
832	765
7992	552
16	855
8	584
32	455
832	1216
7976	1319
16	214
8	239
32	307
832	1571
80	483
15952	1294
80	635
7992	511
80	4343
15984	5947
8000	3724
16	2910
8	4380
32	3231
832	7640
16	500
8	686
32	519
832	1577
111920	3400
16	1887
8	6298
32	2560
832	8500
16	577
8	3066
32	2278
832	2799
80	2030
16000	2009
80	3204
8016	1980
80	3836
16032	4872
80	871
8032	452
16	1610
8	749
32	600
832	5211
80	1595
16064	2561
80	411
8048	336
16	345
8	344
32	205
832	1257
16	552
8	490
32	400
832	1679
8040	670
16	331
8	297
32	384
832	1063
16	376
8	449
32	427
832	1163
16	832
8	508
32	517
832	1458
16	2312
8	3973
32	2097
832	5653
8016	463
16	324
8	259
32	157
832	1094
80	471
16032	1596
8024	148
8008	3750
16	2126
8	3181
32	1283
832	4307
8000	5744
16	1182
8	333
32	269
832	1740
7992	752
16	387
8	337
32	199
832	1046
16	616
8	570
32	331
832	1367
16	605
8	315
32	238
832	1379
7968	715
16	2170
8	883
32	589
832	6867
16	1150
8	1221
32	946
832	5120
7960	2095
16	376
8	282
32	621
832	2135
7936	547
80	3508
15872	35949
80	1556
7952	1495
16	1369
8	2536
32	4210
832	3471
7936	1560
16	1880
8	673
32	577
832	1972
80	625
15872	1394
80	488
80	363
7960	406
16	413
8	357
32	388
832	1446
16	920
8	329
32	381
832	1947
80	779
15920	1010
80	230
7976	289
16	329
8	226
32	110
832	762
7952	379
7944	3994
16	1176
8	683
32	494
832	4155
7928	2493
16	1184
8	3222
32	1277
832	1502
7904	1553
16	598
8	538
32	326
832	1896
7896	703
16	290
8	654
32	468
832	996
16	654
8	557
32	273
832	1317
7872	657
16	306
8	328
32	237
832	712
7848	2243
7840	1255
16	786
8	252
32	224
832	2450
80	1952
15680	1950
7848	2229
16	1771
8	3693
32	478
832	4115
80	4850
15696	8201
80	2585
7864	5243
16	3214
8	4694
32	3294
832	1786
16	431
8	341
32	313
832	1090
7856	921
7848	5665
16	1802
8	3092
32	5608
832	3829
7840	3196
16	524
8	700
32	580
832	1572
80	787
15680	2420
80	567
80	387
7864	865
16	508
8	377
32	316
832	1738
16	971
8	1091
32	671
832	1053
7856	932
7848	960
16	2361
8	304
32	367
832	4786
7832	7997
16	871
8	1006
32	631
832	1200
7816	811
16	3164
8	1203
32	5952
832	2308
80	3061
15632	3049
7824	2891
16	567
8	733
32	1175
832	2141
80	477
15648	1654
7832	240
16	239
8	319
32	283
832	1162
16	525
8	297
32	199
832	1209
7816	1332
16	457
8	338
32	354
832	1269
80	320
15632	1696
80	525
7832	486
16	2146
8	3035
32	5977
832	6833
7824	3480
80	7087
15648	7934
7832	1119
16	3193
8	1764
32	851
832	9105
80	1934
15664	8968
80	1297
80	243
7856	294
16	648
8	307
32	220
832	2613
80	557
15712	652
80	214
80	232
7880	223
16	272
8	217
32	188
832	1108
16	548
8	334
32	346
832	1898
7856	2911
16	1264
8	727
32	2581
832	2962
80	1501
15712	4909
7864	373
16	3094
8	819
32	277
832	2613
7840	719
7832	2502
16	1650
8	3858
32	1667
832	2432
16	680
8	482
32	302
832	1556
7816	929
16	238
8	270
32	803
832	1502
16	894
8	945
32	1288
832	1430
7792	1815
16	196
8	236
32	245
832	1719
80	509
15584	2088
80	156
7808	276
80	7041
15616	1388
80	517
80	651
7832	1854
16	3202
8	4932
32	1329
832	6193
80	3117
15664	1172
80	381
7848	159
16	254
8	182
32	133
832	1066
80	349
15696	384
80	92
7864	146
16	130
8	182
32	138
832	801
7848	559
80	6709
15696	13559
7856	1321
16	1790
8	1945
32	3384
832	6973
16	845
8	642
32	1388
832	1427
80	1185
15712	1958
7864	309
16	243
8	296
32	318
832	1222
16	525
8	892
32	324
832	1512
7840	1178
16	316
8	339
32	290
832	1139
80	666
15680	954
80	176
80	203
7864	280
16	184
8	265
32	283
832	1309
80	554
15728	1479
7872	292
7864	9596
16	5667
8	4376
32	6486
832	1370
16	518
8	680
32	427
832	1481
80	3807
15728	2811
80	1703
80	838
7888	1707
16	4125
8	3241
32	7668
832	7412
80	594
15776	1324
7896	229
16	499
8	425
32	224
832	1166
7888	808
16	234
8	209
32	325
832	1365
16	4772
8	3009
32	2706
832	5755
7864	1289
16	1584
8	2104
32	586
832	2693
80	3849
15728	7657
80	1925
7880	1793
16	557
8	1078
32	497
832	1386
16	373
8	299
32	187
832	1751
7864	1185
80	4014
15728	10081
7872	474
16	1241
8	855
32	685
832	7429
7848	966
16	333
8	368
32	197
832	1307
80	717
15696	1770
7856	215
7848	3949
16	1392
8	325
32	389
832	2596
7832	2397
16	2362
8	1486
32	5280
832	1354
7808	530
80	4572
15616	6227
80	1209
7824	1175
16	4460
8	1161
32	1893
832	11578
7808	624
16	339
8	365
32	386
832	1514
16	272
8	284
32	358
832	1164
16	636
8	371
32	264
832	1475
7800	1027
80	11374
15600	15048
80	5835
7816	10873
16	621
8	381
32	478
832	955
80	663
15632	1606
80	909
80	805
7840	887
16	376
8	262
32	170
832	1242
80	638
15680	1216
80	364
80	309
7864	286
80	1848
15728	2372
7872	186
16	1287
8	1309
32	511
832	7391
7848	779
16	456
8	376
32	403
832	1231
7840	1611
16	636
8	470
32	334
832	1472
16	540
8	721
32	534
832	1658
80	563
15680	624
80	241
7856	386
16	717
8	1116
32	701
832	1110
7848	672
7824	3455
16	265
8	785
32	171
832	2785
7816	1397
16	437
8	903
32	151
832	1780
80	811
15632	2836
7824	246
16	424
8	247
32	202
832	830
16	2697
8	3373
32	1562
832	4836
7800	4420
16	1436
8	3256
32	3238
832	1515
80	744
15600	1685
80	401
80	368
7824	469
16	960
8	619
32	784
832	1699
7808	821
16	530
8	611
32	584
832	1702
16	649
8	259
32	140
832	971
7784	4565
16	735
8	1805
32	3068
832	2350
7776	1855
16	800
8	688
32	661
832	1171
80	3841
15552	5976
7784	1203
16	2211
8	1163
32	2842
832	1894
7760	799
16	491
8	342
32	1538
832	1208
80	722
15520	1177
80	226
7776	339
80	2496
15552	7341
80	2488
80	1567
7800	2240
16	410
8	1680
32	1318
832	4658
7776	922
16	464
8	260
32	144
832	1157
7768	931
7744	2426
16	2371
8	1608
32	2753
832	9279
7728	4285
16	1370
8	854
32	585
832	1571
7712	499
16	255
8	335
32	204
832	977
16	562
8	401
32	460
832	1679
80	569
15424	1495
7720	240
16	435
8	1075
32	580
832	885
80	782
15440	606
80	198
7736	319
80	7560
15472	8601
7744	1851
16	1345
8	2188
32	2919
832	7019
80	998
15488	1511
80	349
7760	240
16	152
8	262
32	134
832	633
7744	675
16	179
8	154
32	147
832	921
7728	251
80	6702
15456	11593
80	1648
80	404
7752	923
16	1106
8	658
32	300
832	5937
7744	1418
16	925
8	901
32	134
832	1235
80	1012
15488	1105
80	257
80	114
7768	148
16	179
8	180
32	142
832	875
16	1342
8	751
32	886
832	2010
80	942
15536	1173
7776	335
16	738
8	462
32	363
832	1710
80	19963
15552	2657
7784	465
7760	3254
16	1501
8	4833
32	1422
832	7282
80	713
15520	1843
80	651
80	256
7784	626
16	673
8	460
32	332
832	1208
7776	558
80	5397
15552	7697
80	7981
7792	4277
16	1621
8	462
32	425
832	3208
7784	2004
16	487
8	192
32	144
832	1258
7768	411
16	164
8	154
32	134
832	1103
16	2322
8	830
32	479
832	8617
7744	1046
16	1162
8	1240
32	836
832	2996
7728	3733
80	8961
15456	10160
80	1027
7744	810
16	2520
8	740
32	130
832	5084
80	1710
15488	5253
80	455
7760	225
16	755
8	529
32	462
832	3719
80	474
15520	573
7768	111
16	167
8	173
32	117
832	975
16	410
8	193
32	125
832	1599
80	521
15536	470
7776	761
16	147
8	250
32	135
832	791
7752	364
16	158
8	272
32	122
832	739
16	494
8	319
32	144
832	1303
7736	479
7712	2298
16	4651
8	2317
32	2142
832	8868
80	586
15424	1246
80	387
7728	325
16	427
8	543
32	453
832	1336
7704	991
16	623
8	975
32	1225
832	6035
16	2078
8	1017
32	979
832	3457
80	893
15408	955
80	257
7720	248
80	2142
15440	5748
80	659
80	122
7744	149
16	528
8	532
32	242
832	3055
80	485
15488	3835
7752	134
16	323
8	376
32	860
832	5143
80	541
15504	3198
80	126
7768	351
16	200
8	211
32	150
832	1041
16	202
8	237
32	163
832	1239
16	1191
8	536
32	320
832	2702
80	823
15536	865
80	195
7784	218
7768	1776
16	573
8	528
32	147
832	4136
7752	4438
16	728
8	923
32	751
832	1786
7736	855
16	352
8	278
32	494
832	1205
7712	588
80	6631
15424	11875
80	1824
80	181
7736	2518
16	1140
8	6351
32	4211
832	8316
80	742
15472	704
80	207
7752	152
16	188
8	186
32	128
832	1415
16	245
8	233
32	151
832	960
80	299
15504	499
80	106
7768	138
16	147
8	148
32	118
832	754
16	230
8	229
32	123
832	875
16	544
8	188
32	141
832	2698
7760	1480
7744	845
16	1071
8	404
32	170
832	4908
7720	1986
16	866
8	296
32	157
832	2398
80	543
15440	2665
7728	177
16	320
8	246
32	170
832	1819
80	293
15456	267
80	116
80	170
7752	127
16	139
8	166
32	125
832	765
80	325
15504	927
7760	142
16	135
8	205
32	137
832	1091
16	1280
8	758
32	585
832	1366
7752	1715
7728	2693
16	1639
8	2821
32	565
832	2720
7704	3411
16	2541
8	3887
32	3731
832	1563
80	473
15408	1458
80	354
7720	236
16	252
8	370
32	251
832	1091
16	660
8	493
32	484
832	1773
7704	1207
16	485
8	1486
32	375
832	1194
80	548
15408	1384
7712	201
16	380
8	293
32	357
832	1472
16	698
8	202
32	395
832	1268
80	603
15424	1538
80	216
80	309
7736	246
7728	3900
16	945
8	337
32	185
832	3609
80	595
15456	5742
80	141
7744	360
16	352
8	289
32	138
832	2241
80	852
15488	4438
80	528
7760	233
16	429
8	178
32	133
832	1344
16	439
8	204
32	141
832	819
80	466
15520	554
7768	94
16	1467
8	1929
32	4483
832	4375
80	2677
15536	9263
7776	2154
16	560
8	444
32	390
832	1859
80	585
15552	2005
80	159
80	117
7800	185
16	283
8	231
32	842
832	845
16	626
8	516
32	323
832	2970
7792	1291
16	510
8	516
32	393
832	1216
7784	707
16	329
8	173
32	142
832	2721
16	2446
8	5455
32	697
832	5465
80	1481
15568	8205
80	1475
7800	740
7784	3855
16	2393
8	2243
32	3098
832	4584
80	1510
15568	2740
80	635
80	167
7808	555
16	708
8	539
32	993
832	1638
80	1017
15616	1278
80	579
7824	425
16	210
8	204
32	291
832	1149
16	635
8	204
32	257
832	1578
80	480
15648	1065
80	219
7840	259
7832	5756
16	2283
8	2051
32	1532
832	1400
80	488
15664	1384
80	149
7848	177
16	234
8	217
32	125
832	951
7840	2405
16	3285
8	2534
32	669
832	3007
16	1327
8	532
32	172
832	2423
7816	414
7792	979
16	884
8	750
32	797
832	13187
80	1012
15584	2985
7800	509
16	243
8	597
32	132
832	2682
7776	617
16	1739
8	586
32	581
832	1334
16	435
8	206
32	153
832	1007
7752	1238
16	255
8	262
32	120
832	1031
16	220
8	187
32	110
832	744
16	490
8	430
32	154
832	1753
7736	869
16	808
8	644
32	224
832	8476
80	5180
15472	9355
7744	2745
16	1787
8	2055
32	1787
832	2734
7728	2245
16	987
8	1149
32	667
832	1908
7704	596
16	267
8	315
32	249
832	789
7688	906
16	161
8	182
32	118
832	795
16	659
8	211
32	195
832	1026
16	160
8	221
32	139
832	1116
80	326
15376	1129
80	213
80	122
7712	201
16	162
8	258
32	134
832	1929
16	482
8	335
32	163
832	1245
80	436
15424	504
80	111
7728	172
16	2286
8	2661
32	7348
832	974
80	540
15456	446
80	123
80	99
7752	158
16	139
8	188
32	122
832	2149
16	610
8	2242
32	830
832	7383
7744	813
16	425
8	310
32	381
832	2168
80	1156
15488	1701
80	651
7760	417
16	320
8	170
32	139
832	1119
7744	398
16	245
8	170
32	175
832	886
16	616
8	202
32	1085
832	1400
7736	1715
16	618
8	311
32	237
832	1389
80	8516
15472	10595
80	1485
80	440
7760	933
16	1055
8	763
32	340
832	5592
80	2213
15520	10957
7768	2640
16	1525
8	347
32	322
832	1318
80	485
15536	1066
7776	187
16	139
8	216
32	129
832	1251
80	331
15552	867
80	106
80	174
7800	150
7792	7457
16	2916
8	8320
32	2124
832	6151
7784	1047
16	900
8	298
32	177
832	1680
80	477
15568	2999
80	441
7800	216
16	175
8	260
32	322
832	1375
16	924
8	768
32	401
832	1376
80	542
15600	547
80	861
7816	260
16	237
8	223
32	157
832	1194
7792	397
7784	10346
16	480
8	740
32	587
832	3525
80	1866
15568	10980
80	848
7800	284
16	1215
8	3645
32	572
832	1458
80	638
15600	2943
7808	331
16	487
8	547
32	605
832	1642
7792	1820
16	370
8	290
32	433
832	1226
80	604
15584	1464
80	290
7808	367
16	280
8	318
32	384
832	1440
80	545
15616	638
80	405
7824	262
80	2295
15648	1056
80	316
80	345
7848	143
16	342
8	275
32	218
832	2844
7824	3724
16	250
8	1337
32	454
832	3683
80	441
15648	6668
80	180
7840	423
16	333
8	220
32	220
832	691
16	577
8	415
32	1420
832	1512
16	332
8	471
32	370
832	1388
7816	569
16	480
8	284
32	271
832	1450
16	596
8	1253
32	719
832	3790
7792	7510
7784	1860
16	500
8	1306
32	831
832	2854
80	1923
15568	6031
80	3953
80	1972
7808	952
16	492
8	610
32	381
832	1241
7792	580
16	269
8	326
32	141
832	616
16	538
8	197
32	147
832	1253
7784	1044
80	2333
15568	1281
80	390
80	345
7808	274
16	1178
8	794
32	222
832	2687
7784	3421
16	1066
8	734
32	202
832	3689
80	4780
15568	14447
80	603
80	1037
7808	608
16	480
8	204
32	203
832	1072
16	650
8	725
32	532
832	1164
80	508
15616	1652
7816	315
16	350
8	416
32	194
832	1331
7808	6620
16	1376
8	2035
32	1550
832	4538
16	2131
8	931
32	784
832	1908
80	2656
15616	2533
7816	160
16	811
8	252
32	139
832	10239
7792	955
16	528
8	574
32	324
832	3485
7768	779
16	1291
8	200
32	178
832	1229
16	1072
8	808
32	505
832	2632
7752	4969
16	1201
8	798
32	995
832	4601
16	4054
8	3355
32	5711
832	13600
80	1318
15504	2233
7760	349
80	9096
15520	8103
7768	4440
16	2825
8	4779
32	2784
832	4187
7752	716
16	305
8	239
32	138
832	1065
80	301
15504	750
80	122
7768	190
16	204
8	179
32	144
832	648
16	593
8	427
32	384
832	1541
80	519
15536	1555
80	215
80	288
7792	290
16	225
8	272
32	140
832	990
7768	833
16	162
8	182
32	119
832	457
16	841
8	701
32	434
832	1628
7752	778
7744	1164
16	1377
8	1074
32	164
832	3790
80	1588
15488	15291
80	1206
80	1531
7768	2498
16	2215
8	1353
32	414
832	3580
7744	1162
16	1064
8	711
32	688
832	1370
16	217
8	207
32	139
832	1010
7720	608
16	159
8	188
32	138
832	958
16	545
8	221
32	167
832	1366
80	533
15440	1398
7728	172
80	5372
15456	3711
80	594
80	727
7752	441
16	785
8	220
32	204
832	4155
80	716
15504	3575
80	3376
80	590
7776	298
16	1261
8	310
32	178
832	4725
7752	477
16	447
8	160
32	120
832	858
16	578
8	258
32	144
832	2120
7736	1108
16	176
8	259
32	138
832	839
80	351
15472	708
80	194
80	214
7760	194
16	158
8	173
32	126
832	846
16	894
8	569
32	255
832	1283
7752	728
16	1015
8	772
32	439
